지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
131,2016-01-01 00:00,-.8,,.7,160,78,4.5,-4.1,1026.2,1033.6,,,,,0,0,,,500,,4019,-3.1,,,,
131,2016-01-01 01:00,-1.8,,.3,0,85,4.6,-3.9,1026.2,1033.6,,,,,,,,,400,,19,-2.7,,,,
131,2016-01-01 02:00,-2,,.1,0,88,4.6,-3.7,1025.8,1033.2,,,,,,,,,400,,19,-3.8,,,,
131,2016-01-01 03:00,-2.6,,.6,360,90,4.5,-4,1026.1,1033.5,,,,,0,0,,,300,4,19,-3.7,,,,
131,2016-01-01 04:00,-3,,.3,0,92,4.5,-4.1,1025.7,1033.1,,,,,0,0,,,300,,19,-3.8,,,,
131,2016-01-01 05:00,-3.6,,.5,340,92,4.3,-4.7,1025.4,1032.8,,,,,0,0,,,300,,19,-4.2,,,,
131,2016-01-01 06:00,-3.9,,.8,340,93,4.3,-4.8,1026,1033.4,,,,,0,0,,,300,,19,-4.2,,,,
131,2016-01-01 07:00,-3.7,,.2,0,93,4.3,-4.6,1026.4,1033.8,,,,,8,8,Sc,10,300,,19,-3.5,,,,
131,2016-01-01 08:00,-3.3,,.3,0,91,4.4,-4.5,1026.4,1033.8,0,0,,,9,9,Sc,10,300,,19,-2.4,,,,
131,2016-01-01 09:00,-2.4,,.3,0,87,4.5,-4.2,1026.6,1034,0,.15,,,9,9,Sc,10,300,4,19,-.3,,,,
131,2016-01-01 10:00,-1.4,,.4,0,82,4.5,-4,1026.8,1034.2,.1,.36,,,8,8,Sc,10,200,,19,.4,,,,
131,2016-01-01 11:00,.8,,.5,160,75,4.9,-3.1,1026.8,1034.1,.2,.78,,,8,8,Sc,10,480,,19,1.9,,,,
131,2016-01-01 12:00,2,,.6,320,67,4.8,-3.4,1025.5,1032.8,1,1.31,,,6,6,Sc,10,500,,4019,2.8,,,,
131,2016-01-01 13:00,4.1,,1.2,180,56,4.6,-3.9,1023.9,1031.1,1,1.67,,,0,0,,,500,,40,4.8,,,,
131,2016-01-01 14:00,5,,2,270,48,4.2,-5.1,1023.2,1030.4,.9,1.31,,,4,4,Sc,10,800,,40,5.7,,,,
131,2016-01-01 15:00,6,,1.7,250,45,4.2,-5,1022.7,1029.8,1,1.1,,,4,3,ScCi,10,1500,1,40,5.1,,,,
131,2016-01-01 16:00,5.6,,1.4,230,45,4.1,-5.4,1022.1,1029.3,.7,.54,,,4,2,ScCi,10,1400,,,4,,,,
131,2016-01-01 17:00,4.9,,1.3,250,49,4.2,-4.9,1022.1,1029.3,.5,.25,,,7,5,ScCi,10,1500,,,2.1,,,,
131,2016-01-01 18:00,4.5,,.5,250,52,4.4,-4.5,1022.3,1029.5,0,.02,,,8,8,Sc,10,1300,,,1.7,,,,
131,2016-01-01 19:00,4.5,,1.1,250,53,4.5,-4.2,1022.5,1029.7,,,,,,,,,1100,,,2,,,,
131,2016-01-01 20:00,4.2,,.9,250,54,4.4,-4.3,1022.4,1029.6,,,,,,,,,1200,,,2,,,,
131,2016-01-01 21:00,4.5,,1.1,160,53,4.5,-4.2,1021.8,1029,,,,,9,9,Sc,10,2000,0,,2,,,,
131,2016-01-01 22:00,4.3,,1,160,53,4.4,-4.4,1021.6,1028.8,,,,,,,,,2000,,,2,,,,
131,2016-01-01 23:00,4,,1.3,160,55,4.5,-4.2,1020.8,1028,,,,,,,,,1500,,,1.9,,,,
131,2016-01-02 00:00,4.1,,1.4,180,58,4.8,-3.4,1020.6,1027.8,,,,,9,9,Sc,10,1600,,,2,,,,
131,2016-01-02 01:00,4.1,,1.1,180,58,4.8,-3.4,1020.3,1027.5,,,,,,,,,2000,,,2,,,,
131,2016-01-02 02:00,3.9,,.3,0,60,4.9,-3.1,1020,1027.2,,,,,,,,,2000,,,2,,,,
131,2016-01-02 03:00,3.9,,.5,140,61,4.9,-2.9,1019.8,1027,,,,,9,9,Sc,10,2000,0,,2,,,,
131,2016-01-02 04:00,3.9,,.7,180,61,4.9,-2.9,1019.1,1026.3,,,,,8,8,Sc,10,2000,,,1.7,,,,
131,2016-01-02 05:00,3.1,,.4,0,67,5.1,-2.4,1018.3,1025.5,,,,,6,6,Sc,10,1700,,,.1,,,,
131,2016-01-02 06:00,2.1,,.1,0,75,5.4,-1.8,1018.4,1025.6,,,,,7,7,Sc,10,1300,,,.5,,,,
131,2016-01-02 07:00,1.9,,.1,0,73,5.1,-2.4,1018.2,1025.4,,,,,3,3,Sc,10,1300,,,-.4,,,,
131,2016-01-02 08:00,1.5,,.6,200,78,5.3,-1.9,1017.8,1025,0,0,,,1,1,Sc,10,1000,,,-.2,,,,
131,2016-01-02 09:00,2.9,,.3,0,72,5.4,-1.6,1017.8,1025,.4,.23,,,4,4,Sc,10,1000,0,,1,,,,
131,2016-01-02 10:00,4.6,,.8,320,63,5.4,-1.8,1017.7,1024.8,1,.74,,,3,3,Sc,10,1100,,,5,,,,
131,2016-01-02 11:00,5.7,,.9,360,64,5.9,-.5,1017.8,1024.9,1,.93,,,7,7,Sc,10,900,,40,7.8,,,,
131,2016-01-02 12:00,7.8,,.7,320,56,5.9,-.4,1017.1,1024.1,.8,.99,,,6,6,Sc,10,900,,40,9.3,,,,
131,2016-01-02 13:00,9.4,,.7,320,51,6,-.2,1015.3,1022.3,.9,1.27,,,7,7,Ac,30,1100,,40,11.3,,,,
131,2016-01-02 14:00,11,,3.1,250,47,6.2,.1,1014.7,1021.7,,,,,7,7,Ac,30,1300,,,11,,,,
131,2016-01-02 15:00,10.6,,2.5,250,50,6.3,.5,1014.3,1021.3,.5,.74,,,7,7,Sc,10,1200,0,,9.9,,,,
131,2016-01-02 16:00,11.1,,1.7,230,50,6.6,1,1014.1,1021,.3,.36,,,6,6,Sc,10,1100,,,7.8,,,,
131,2016-01-02 17:00,10.3,,1.3,230,52,6.5,.8,1014.1,1021.1,.7,.3,,,5,5,Sc,10,1100,,,5.3,,,,
131,2016-01-02 18:00,9.3,,1,230,57,6.7,1.2,1014,1021,0,.01,,,6,6,Sc,10,1000,,,3.5,,,,
131,2016-01-02 19:00,8.2,,.1,0,63,6.8,1.5,1014,1021,,,,,,,,,700,,40,2.6,,,,
131,2016-01-02 20:00,7.5,,.8,160,65,6.7,1.3,1013.7,1020.7,,,,,,,,,700,,40,2.6,,,,
131,2016-01-02 21:00,6.7,,.6,200,71,7,1.8,1013.8,1020.9,,,,,3,3,Sc,10,500,0,40,1.9,,,,
131,2016-01-02 22:00,5.6,,.3,0,78,7.1,2,1013.8,1020.9,,,,,,,,,500,,40,1.6,,,,
131,2016-01-02 23:00,5.2,,.3,0,79,7,1.8,1013.7,1020.8,,,,,,,,,490,,40,2.2,,,,
131,2016-01-03 00:00,4.8,,.2,0,82,7,1.9,1013.4,1020.5,,,,,7,7,Sc,10,400,,4019,2.4,,,,
131,2016-01-03 01:00,5,,.6,180,83,7.2,2.3,1013.1,1020.2,,,,,,,,,430,,19,2.9,,,,
131,2016-01-03 02:00,4.3,,.2,0,84,7,1.8,1013,1020.1,,,,,,,,,400,,19,2,,,,
131,2016-01-03 03:00,3.4,,.5,340,88,6.8,1.5,1013,1020.1,,,,,5,5,Sc,10,300,1,19,1.9,,,,
131,2016-01-03 04:00,3,,.4,0,90,6.8,1.5,1012.3,1019.4,,,,,3,3,Sc,10,300,,19,.9,,,,
131,2016-01-03 05:00,2.6,,.4,0,93,6.8,1.5,1012.5,1019.7,,,,,5,5,Sc,10,300,,19,1.9,,,,
131,2016-01-03 06:00,3.3,,.5,290,90,7,1.8,1012.5,1019.6,,,,,5,5,Sc,10,300,,19,1.9,,,,
131,2016-01-03 07:00,2.3,,.2,0,92,6.6,1.1,1013.1,1020.3,,,,,3,3,Sc,10,300,,19,1.3,,,,
131,2016-01-03 08:00,3.8,,.4,0,88,7,1.9,1013.3,1020.4,0,0,,,8,8,Sc,10,400,,19,2.7,,,,
131,2016-01-03 09:00,3.6,,.3,0,87,6.9,1.6,1013.6,1020.7,0,.1,,,8,8,Sc,10,400,1,19,4.1,,,,
131,2016-01-03 10:00,4.4,,.9,340,85,7.1,2,1013.6,1020.7,0,.25,,,8,8,Sc,10,300,,19,5.7,,,,
131,2016-01-03 11:00,6,,.8,320,84,7.8,3.4,1013.5,1020.6,0,.45,,,8,8,Sc,10,300,,19,7.9,,,,
131,2016-01-03 12:00,7.3,,1.6,340,85,8.7,4.9,1012.9,1019.9,.3,.91,,,8,8,Sc,10,300,,19,10.5,,,,
131,2016-01-03 13:00,7.9,,1.6,320,80,8.5,4.6,1012,1019,.6,1.18,,,6,6,Sc,10,400,,19,11.4,,,,
131,2016-01-03 14:00,9.6,,1.1,340,71,8.4,4.5,1011.3,1018.2,1,1.21,,,5,5,Sc,10,500,,19,10.4,,,,
131,2016-01-03 15:00,11.3,,1.2,230,54,7.2,2.3,1011,1017.9,1,1.1,,,3,3,Sc,10,700,0,4019,9.1,,,,
131,2016-01-03 16:00,11.1,,1.1,200,54,7.1,2.1,1010.9,1017.8,1,.69,,,2,0,Ci,,800,,40,7.5,,,,
131,2016-01-03 17:00,10.1,,.9,270,58,7.1,2.1,1010.9,1017.9,.4,.2,,,3,0,Ci,,800,,40,5.3,,,,
131,2016-01-03 18:00,9.1,,.7,270,64,7.4,2.6,1011.1,1018.1,0,.01,,,4,0,Ci,,700,,40,3.8,,,,
131,2016-01-03 19:00,8.1,,1,180,69,7.4,2.7,1011.3,1018.3,,,,,,,,,500,,40,3.4,,,,
131,2016-01-03 20:00,7.5,,.7,270,75,7.7,3.3,1012,1019,,,,,,,,,470,,40,2.8,,,,
131,2016-01-03 21:00,7,,1,250,77,7.7,3.2,1012.6,1019.6,,,,,3,3,Sc,10,300,0,40,2.6,,,,
131,2016-01-03 22:00,6.6,,1.1,200,77,7.5,2.8,1012.8,1019.9,,,,,,,,,380,,40,4,,,,
131,2016-01-03 23:00,6.7,,.6,180,79,7.7,3.3,1012.9,1020,,,,,,,,,350,,40,4.4,,,,
131,2016-01-04 00:00,6.8,,.8,160,77,7.6,3,1013.1,1020.1,,,,,8,8,Sc,10,300,,40,4.7,,,,
131,2016-01-04 01:00,6.7,,.3,0,77,7.5,2.9,1012.5,1019.5,,,,,,,,,340,,40,4.7,,,,
131,2016-01-04 02:00,6.8,,.4,0,78,7.7,3.2,1012.7,1019.7,,,,,,,,,330,,40,4.6,,,,
131,2016-01-04 03:00,6.4,,.1,0,84,8,3.8,1013.2,1020.3,,,,,7,7,Sc,10,300,0,4019,4.3,,,,
131,2016-01-04 04:00,6.2,,.6,270,83,7.8,3.5,1013.6,1020.7,,,,,7,7,Sc,10,200,,19,4.2,,,,
131,2016-01-04 05:00,5.6,,2.1,360,79,7.2,2.2,1013.9,1021,,,,,6,6,Sc,10,200,,19,3.3,,,,
131,2016-01-04 06:00,5.3,,.8,320,76,6.8,1.4,1014.3,1021.4,,,,,5,5,Sc,10,200,,19,2.9,,,,
131,2016-01-04 07:00,5.3,,.8,290,69,6.1,0,1015.1,1022.2,,,,,6,6,Sc,10,200,,4019,2.9,,,,
131,2016-01-04 08:00,5,,2.7,340,75,6.5,.9,1015.8,1022.9,0,0,,,6,6,Sc,10,200,,40,3.1,,,,
131,2016-01-04 09:00,4.7,,1.7,290,69,5.9,-.5,1016.6,1023.7,0,.12,,,6,6,Sc,10,300,0,40,3.6,,,,
131,2016-01-04 10:00,4.9,,2.2,290,64,5.6,-1.3,1017.4,1024.5,.6,.56,,,6,2,ScCi,10,300,,40,5.9,,,,
131,2016-01-04 11:00,5.3,,3.5,340,45,4,-5.6,1017.1,1024.2,1,1.09,,,5,0,Ci,,600,,40,6.8,,,,
131,2016-01-04 12:00,6.6,,2.5,290,33,3.2,-8.5,1016.5,1023.6,1,1.45,,,3,0,Ci,,1300,,40,7.9,,,,
131,2016-01-04 13:00,6.1,,3,320,33,3.1,-9,1015.9,1023,1,1.44,,,5,0,Ci,,1200,,,7.2,,,,
131,2016-01-04 14:00,6.5,,2.4,290,32,3.1,-9,1015.8,1022.9,1,.94,,,5,0,Ci,,1600,,,6.7,,,,
131,2016-01-04 15:00,6.6,,2,290,25,2.4,-12,1015.7,1022.8,1,1.17,,,6,0,Ci,,2000,0,,7.1,,,,
131,2016-01-04 16:00,5.8,,2.3,320,23,2.1,-13.7,1016.1,1023.2,1,.78,,,6,0,Ci,,2000,,,4.8,,,,
131,2016-01-04 17:00,4.6,,1.3,270,28,2.4,-12.3,1016.7,1023.8,.9,.28,,,6,0,Ci,,2000,,,2.7,,,,
131,2016-01-04 18:00,3.8,,1.2,270,30,2.4,-12.2,1016.8,1024,0,.02,,,6,0,Ci,,2000,,,1.1,,,,
131,2016-01-04 19:00,3,,1.7,290,31,2.3,-12.5,1017,1024.2,,,,,,,,,2000,,,.6,,,,
131,2016-01-04 20:00,2.3,,2.2,290,41,3,-9.6,1017.7,1024.9,,,,,,,,,2000,,,.2,,,,
131,2016-01-04 21:00,1.7,,1.4,230,47,3.2,-8.4,1018.5,1025.7,,,,,6,6,Ac,30,2000,0,,.1,,,,
131,2016-01-04 22:00,1.1,,.9,270,50,3.3,-8.1,1018.9,1026.2,,,,,,,,,2000,,,-.1,,,,
131,2016-01-04 23:00,.7,,.6,270,48,3.1,-9,1018.6,1025.9,,,,,,,,,2000,,,-.3,,,,
131,2016-01-05 00:00,.4,,1.1,270,44,2.8,-10.4,1018.6,1025.9,,,,,0,0,,,2000,,,-.5,,,,
131,2016-01-05 01:00,.1,,1.1,290,44,2.7,-10.7,1018.8,1026.1,,,,,,,,,2000,,,-.8,,,,
131,2016-01-05 02:00,-.1,,1.1,320,47,2.9,-10,1018.9,1026.2,,,,,,,,,2000,,,-.8,,,,
131,2016-01-05 03:00,-.5,,.9,340,47,2.8,-10.4,1018.9,1026.2,,,,,3,0,Ci,,2000,0,,-1,,,,
131,2016-01-05 04:00,-.9,,.9,290,45,2.6,-11.3,1018.9,1026.2,,,,,5,0,Ci,,2000,,,-1.4,,,,
131,2016-01-05 05:00,-1.1,,1.3,270,32,1.8,-15.7,1018.8,1026.1,,,,,6,0,Ci,,2000,,,-1,,,,
131,2016-01-05 06:00,-1.5,,1.5,290,33,1.8,-15.7,1019,1026.3,,,,,7,0,Ci,,2000,,,-1,,,,
131,2016-01-05 07:00,-1.8,,1.2,290,35,1.9,-15.2,1019.5,1026.8,,,,,7,0,Ci,,2000,,,-1.2,,,,
131,2016-01-05 08:00,-1.9,,1,290,39,2.1,-14,1019.9,1027.2,0,0,,,7,0,Ci,,2000,,,-1,,,,
131,2016-01-05 09:00,-2,,2.1,360,35,1.8,-15.4,1020.3,1027.6,0,.15,,,7,0,Ci,,2000,0,,-.6,,,,
131,2016-01-05 10:00,-1.4,,2,320,33,1.8,-15.6,1021.3,1028.6,0,.34,,,10,10,As,30,2000,,,.3,,,,
131,2016-01-05 11:00,-1.1,,2.2,320,33,1.9,-15.3,1021.6,1028.9,0,.55,,,10,10,As,30,2000,,,1.6,,,,
131,2016-01-05 12:00,-.1,,2.3,20,31,1.9,-15.2,1020.9,1028.2,.4,.94,,,8,8,As,30,2000,,,4.5,,,,
131,2016-01-05 13:00,.9,,1.8,340,29,1.9,-15.1,1020.1,1027.4,1,1.55,,,5,0,Ci,,2000,,,5.2,,,,
131,2016-01-05 14:00,1.9,,1.9,360,20,1.4,-18.7,1019.1,1026.3,1,1.43,,,4,0,Ci,,2000,,,3.6,,,,
131,2016-01-05 15:00,2.4,,2.2,290,20,1.5,-18.3,1018.8,1026,1,1.27,,,0,0,,,2000,0,,2.4,,,,
131,2016-01-05 16:00,2.2,,1.9,290,18,1.3,-19.7,1018.9,1026.1,1,.83,,,0,0,,,2000,,,1.2,,,,
131,2016-01-05 17:00,1.1,,2.6,320,21,1.4,-18.8,1019.3,1026.6,.9,.31,,,0,0,,,2000,,,0,,,,
131,2016-01-05 18:00,.5,,2.1,320,26,1.6,-16.8,1019.6,1026.9,0,.01,,,0,0,,,2000,,,-.8,,,,
131,2016-01-05 19:00,-.4,,1.8,290,30,1.8,-15.9,1020.4,1027.7,,,,,,,,,2000,,,-1.2,,,,
131,2016-01-05 20:00,-1,,2,340,32,1.8,-15.6,1020.6,1027.9,,,,,,,,,2000,,,-1.5,,,,
131,2016-01-05 21:00,-1.4,,1.9,340,32,1.8,-16,1021.1,1028.4,,,,,7,0,Ci,,2000,0,,-1.6,,,,
131,2016-01-05 22:00,-1.7,,1.5,360,32,1.7,-16.2,1021.2,1028.5,,,,,,,,,2000,,,-1.8,,,,
131,2016-01-05 23:00,-1.9,,.7,360,32,1.7,-16.4,1021.3,1028.6,,,,,,,,,2000,,,-2.1,,,,
131,2016-01-06 00:00,-2.3,,.4,0,32,1.6,-16.8,1020.8,1028.2,,,,,0,0,,,2000,,,-2.2,,,,
131,2016-01-06 01:00,-3.1,,.4,0,38,1.8,-15.4,1020.2,1027.6,,,,,,,,,2000,,,-2.4,,,,
131,2016-01-06 02:00,-3.3,,.4,0,40,1.9,-15,1020.2,1027.6,,,,,,,,,2000,,,-2.6,,,,
131,2016-01-06 03:00,-3.6,,1.6,160,43,2,-14.3,1020.1,1027.5,,,,,5,5,Sc,10,2000,0,,-2.6,,,,
131,2016-01-06 04:00,-3.7,,.6,160,45,2.1,-13.9,1019.9,1027.3,,,,,4,4,Sc,10,2000,,,-2.7,,,,
131,2016-01-06 05:00,-4.3,,.5,180,48,2.1,-13.6,1019.8,1027.2,,,,,4,4,Sc,10,2000,,,-2.7,,,,
131,2016-01-06 06:00,-4.7,,.8,360,59,2.5,-11.5,1019.6,1027,,,,,3,3,Sc,10,1700,,,-2.9,,,,
131,2016-01-06 07:00,-4.8,,.5,320,59,2.5,-11.6,1020.2,1027.6,,,,,4,4,Sc,10,1500,,,-2.9,,,,
131,2016-01-06 08:00,-3.7,,1,180,52,2.4,-12.1,1020.2,1027.6,0,0,,,8,8,Sc,10,2000,,,-1.6,,,,
131,2016-01-06 09:00,-3.2,,.2,0,55,2.7,-10.9,1020.1,1027.5,0,.13,,,8,8,Sc,10,1700,0,,-.4,,,,
131,2016-01-06 10:00,-2.3,,.8,290,53,2.7,-10.6,1020.1,1027.5,0,.45,,,8,8,Sc,10,1300,,,.2,,,,
131,2016-01-06 11:00,1.1,,.3,0,41,2.7,-10.7,1019.9,1027.2,.9,1.06,,,4,4,Sc,10,1800,,,.9,,,,
131,2016-01-06 12:00,2.3,,1,200,36,2.6,-11.2,1019,1026.2,.8,1.24,,,8,2,ScCi,10,2000,,,3.7,,,,
131,2016-01-06 13:00,2.2,,.9,290,40,2.9,-10,1018.5,1025.7,.4,1.06,,,9,2,ScCi,10,2000,,,4.8,,,,
131,2016-01-06 14:00,2.8,,1.3,320,40,3,-9.4,1017.3,1024.5,.3,.95,,,7,2,ScCi,10,2000,,,4.7,,,,
131,2016-01-06 15:00,3.2,,2.1,360,42,3.2,-8.5,1016.4,1023.6,1,.81,,,6,2,ScCi,10,2000,0,,4.2,,,,
131,2016-01-06 16:00,3,,2.7,340,44,3.3,-8,1016.2,1023.4,.2,.4,,,9,9,Sc,10,2000,,,2.8,,,,
131,2016-01-06 17:00,2.7,,2.4,340,46,3.4,-7.7,1015.9,1023.1,0,.15,,,9,9,Sc,10,1700,,,1.7,,,,
131,2016-01-06 18:00,2.4,,2.6,320,51,3.7,-6.7,1016,1023.2,0,.01,,,9,9,Sc,10,1500,,,1,,,,
131,2016-01-06 19:00,2.1,,2.3,340,52,3.7,-6.7,1016.4,1023.6,,,,,,,,,1600,,,.9,,,,
131,2016-01-06 20:00,2,,3,320,53,3.8,-6.5,1016.6,1023.8,,,,,,,,,1700,,,.8,,,,
131,2016-01-06 21:00,1.8,,1.1,320,55,3.8,-6.2,1016.8,1024,,,,,8,8,Sc,10,1600,0,,.8,,,,
131,2016-01-06 22:00,1.3,,1.3,320,54,3.6,-7,1017.1,1024.3,,,,,,,,,1600,,,.4,,,,
131,2016-01-06 23:00,1.1,,.8,320,53,3.5,-7.4,1017.4,1024.6,,,,,,,,,1800,,,.4,,,,
131,2016-01-07 00:00,.7,,1.1,320,53,3.4,-7.8,1017.4,1024.7,,,,,7,7,Sc,10,1800,,,0,,,,
131,2016-01-07 01:00,.4,,2.1,320,52,3.3,-8.3,1017.5,1024.8,,,,,,,,,1800,,,.1,,,,
131,2016-01-07 02:00,-.3,,1.3,290,53,3.2,-8.7,1017.4,1024.7,,,,,,,,,1900,,,-.4,,,,
131,2016-01-07 03:00,-.6,,1.2,320,53,3.1,-9,1017.4,1024.7,,,,,4,4,Sc,10,2000,0,,-.7,,,,
131,2016-01-07 04:00,-1.8,,.9,270,54,2.9,-9.8,1017.8,1025.1,,,,,2,2,Sc,10,2000,,,-1.4,,,,
131,2016-01-07 05:00,-2,,1.6,290,51,2.7,-10.8,1017.9,1025.2,,,,,3,3,Sc,10,2000,,,-1.5,,,,
131,2016-01-07 06:00,-2.3,,1.2,320,52,2.7,-10.8,1017.9,1025.2,,,,,5,5,Sc,10,2000,,,-1.5,,,,
131,2016-01-07 07:00,-2.7,,.3,0,55,2.8,-10.5,1017.9,1025.2,,,,,3,3,Sc,10,2000,,,-1.8,,,,
131,2016-01-07 08:00,-2.2,,1.5,270,57,3,-9.5,1018.1,1025.4,0,0,,,7,7,Sc,10,2000,,,-1.1,,,,
131,2016-01-07 09:00,-1.8,,.6,250,59,3.2,-8.7,1018.2,1025.5,.2,.16,,,1,1,Sc,10,2000,0,,-.9,,,,
131,2016-01-07 10:00,-.9,,1.8,320,54,3.1,-9,1018.8,1026.1,1,.8,,,5,5,Sc,10,2000,,,.3,,,,
131,2016-01-07 11:00,-.3,,2.1,320,46,2.8,-10.5,1018.8,1026.1,1,1.03,,,3,3,Sc,10,2000,,,.8,,,,
131,2016-01-07 12:00,1,,2.1,290,35,2.3,-12.7,1017.9,1025.1,1,1.46,,,1,1,Sc,10,2000,,,2.1,,,,
131,2016-01-07 13:00,1.6,,1,250,35,2.4,-12.2,1017,1024.2,1,1.58,,,1,1,Sc,10,2000,,,3.2,,,,
131,2016-01-07 14:00,2,,2,290,30,2.1,-13.8,1016.4,1023.6,1,1.61,,,1,1,Sc,10,2000,,,2.8,,,,
131,2016-01-07 15:00,2.1,,2.5,290,32,2.3,-12.9,1015.9,1023.1,1,1.24,,,3,0,Ci,,2000,0,,2.2,,,,
131,2016-01-07 16:00,1.9,,2.7,320,28,2,-14.7,1015.9,1023.1,1,.76,,,3,0,Ci,,2000,,,1.2,,,,
131,2016-01-07 17:00,1,,1.9,320,35,2.3,-12.7,1016.4,1023.6,.7,.32,,,3,0,Ci,,2000,,,-.1,,,,
131,2016-01-07 18:00,0,,2.3,320,42,2.6,-11.4,1016.7,1024,0,.01,,,3,0,Ci,,2000,,,-.7,,,,
131,2016-01-07 19:00,-.9,,2.6,340,45,2.6,-11.3,1017.1,1024.4,,,,,,,,,2000,,,-.9,,,,
131,2016-01-07 20:00,-1.2,,1.6,290,44,2.5,-11.9,1017.4,1024.7,,,,,,,,,2000,,,-1.3,,,,
131,2016-01-07 21:00,-1.8,,.5,340,49,2.6,-11.1,1017.1,1024.4,,,,,3,3,Sc,10,2000,0,,-1.6,,,,
131,2016-01-07 22:00,-1.5,,1.2,290,47,2.6,-11.3,1017.1,1024.4,,,,,,,,,2000,,,-1.4,,,,
131,2016-01-07 23:00,-1.7,,.9,270,49,2.6,-11,1016.9,1024.2,,,,,,,,,2000,,,-1.2,,,,
131,2016-01-08 00:00,-1.8,,1.5,290,52,2.8,-10.3,1016.6,1023.9,,,,,6,6,Sc,10,2000,,,-1.1,,,,
131,2016-01-08 01:00,-2.1,,1.6,270,59,3.1,-9,1016.6,1023.9,,,,,,,,,2000,,,-1.1,,,,
131,2016-01-08 02:00,-2.4,,1.2,340,58,3,-9.5,1016.1,1023.4,,,,,,,,,2000,,,-1.5,,,,
131,2016-01-08 03:00,-2.4,,.9,290,58,3,-9.5,1015.8,1023.1,,,,,7,7,Sc,10,2000,0,,-1.3,,,,
131,2016-01-08 04:00,-2.6,,.7,320,60,3,-9.3,1015.8,1023.1,,,,,7,7,Sc,10,2000,,,-1.3,,,,
131,2016-01-08 05:00,-2.9,,.8,290,55,2.7,-10.6,1015.5,1022.8,,,,,4,4,Sc,10,2000,,,-2.1,,,,
131,2016-01-08 06:00,-3.1,,.1,0,54,2.6,-11.1,1015.7,1023,,,,,6,6,Sc,10,2000,,,-2.2,,,,
131,2016-01-08 07:00,-3.4,,.3,0,55,2.6,-11.1,1016.1,1023.5,,,,,3,3,Sc,10,2000,,,-2.6,,,,
131,2016-01-08 08:00,-3.5,,.9,270,54,2.6,-11.4,1016.3,1023.7,0,0,,,0,0,,,2500,,,-2.5,,,,
131,2016-01-08 09:00,-2,,.4,0,50,2.6,-11,1016.6,1023.9,.9,.3,,,0,0,,,2000,0,,-1.4,,,,
131,2016-01-08 10:00,-1.2,,1,230,49,2.8,-10.5,1017.2,1024.5,1,.81,,,0,0,,,2000,,,-.5,,,,
131,2016-01-08 11:00,-.8,,1.2,290,48,2.8,-10.4,1017.3,1024.6,1,1.29,,,1,1,Sc,10,2000,,,.2,,,,
131,2016-01-08 12:00,.6,,1.9,320,42,2.7,-10.8,1016.3,1023.5,1,1.61,,,3,3,Sc,10,2000,,,.8,,,,
131,2016-01-08 13:00,1.1,,2.1,290,35,2.3,-12.6,1015.7,1022.9,1,1.74,,,2,2,Sc,10,2000,,,1.6,,,,
131,2016-01-08 14:00,2,,2.5,290,33,2.3,-12.6,1015,1022.2,1,1.56,,,1,1,Sc,10,2000,,,1.7,,,,
131,2016-01-08 15:00,2.1,,2.3,320,34,2.4,-12.1,1014.9,1022.1,1,1.16,,,1,1,Sc,10,2000,0,,1.1,,,,
131,2016-01-08 16:00,1.6,,2.8,340,27,1.8,-15.4,1015,1022.2,1,.87,,,0,0,,,2000,,,.3,,,,
131,2016-01-08 17:00,1.2,,1.9,290,28,1.9,-15.3,1015.2,1022.4,.9,.36,,,0,0,,,2000,,,-.5,,,,
131,2016-01-08 18:00,.3,,1.7,290,33,2.1,-14.1,1015.7,1023,0,.02,,,0,0,,,2000,,,-1.1,,,,
131,2016-01-08 19:00,-.4,,1.7,270,37,2.2,-13.3,1016.2,1023.5,,,,,,,,,2000,,,-1.4,,,,
131,2016-01-08 20:00,-.9,,1.1,270,41,2.3,-12.5,1016.7,1024,,,,,,,,,2000,,,-1.9,,,,
131,2016-01-08 21:00,-1.1,,1,250,43,2.4,-12.1,1017.1,1024.4,,,,,3,3,Sc,10,2000,0,,-2.3,,,,
131,2016-01-08 22:00,-.7,,1.1,180,44,2.6,-11.4,1016.9,1024.2,,,,,,,,,2000,,,-1.7,,,,
131,2016-01-08 23:00,-1.2,,1.2,160,47,2.6,-11,1017.2,1024.5,,,,,,,,,2000,,,-1.2,,,,
131,2016-01-09 00:00,-1.3,,1.3,140,45,2.5,-11.7,1017,1024.3,,,,,8,8,Sc,10,2000,,,-1,,,,
131,2016-01-09 01:00,-1.8,,1.1,340,57,3,-9.2,1017,1024.3,,,,,,,,,1900,,,-.9,,,,
131,2016-01-09 02:00,-1.4,,.7,270,49,2.7,-10.7,1017.4,1024.7,,,,,,,,,2000,,,-.8,,,,
131,2016-01-09 03:00,-1.3,,.7,320,52,2.9,-9.9,1017.2,1024.5,,,,,8,8,Sc,10,2000,0,,-.9,,,,
